state,district,population,households,literacy_rate_pct,sc_population,st_population,sub_centres,phcs,chcs,sub_divisional_hospitals,district_hospitals,institutional_delivery_pct_hmis,csection_rate_pct,institutional_births_pct,skilled_birth_attendance_pct,child_immunization_pct,sanitation_pct,drinking_water_pct,electricity_pct,health_insurance_pct,women_anaemia_pct,sub_centres_per_lakh,phcs_per_lakh,chcs_per_lakh,district_hospitals_per_lakh,sc_population_pct,st_population_pct
Tamil Nadu,Ramanathapuram,1353445.0,323905.0,72.32994321897085,249008.0,1105.0,244.0,48.0,11.0,9.0,0.0,100.0,51.2,99.6,99.3,90.4,78.6,93.9,99.3,69.7,53.6,18.028069112523966,3.5465053991850426,0.8127408206465723,0.0,18.398087842505607,0.08164350971040567
Tamil Nadu,Ranipet,1199984.0,289242.0,71.01786357151428,283446.0,11801.0,163.0,29.0,7.0,4.0,1.0,100.0,45.95,100.0,100.0,90.6,74.4,98.7,99.3,69.19999999999999,55.3,13.58351444685929,2.4166988893185244,0.5833411112148161,0.08333444445925946,23.620814944199257,0.9834297790637209
Tamil Nadu,Salem,3482056.0,915967.0,65.63828956225862,580512.0,119369.0,398.0,87.0,20.0,11.0,1.0,100.0,38.4,100.0,100.0,77.0,64.5,97.6,99.5,67.5,46.3,11.430028695690133,2.4985238606156823,0.5743733012909614,0.02871866506454807,16.67152969395093,3.428118330090039
Tamil Nadu,Sivaganga,1329536.0,336505.0,71.51622821796477,227394.0,809.0,239.0,47.0,10.0,7.0,1.0,100.0,46.9,100.0,100.0,89.4,74.4,96.5,99.4,67.7,51.5,13.58351444685929,2.6562520123121303,0.5796009447495399,0.02871866506454807,17.103260084721285,0.060848295946856645
Tamil Nadu,Tenkasi,1452596.0,390849.0,69.72028010541128,297364.0,3612.0,177.0,42.0,10.0,8.0,1.0,100.0,45.95,100.0,100.0,90.6,74.4,98.7,99.3,69.19999999999999,55.3,12.185081054883808,2.8913751655656497,0.6884226584680118,0.06884226584680117,20.471211541268183,0.24865826423864584
Tamil Nadu,Thanjavur,2415455.0,607796.0,74.51631266158964,455414.0,3542.0,309.0,63.0,14.0,13.0,1.0,100.0,52.4,100.0,100.0,78.5,79.6,99.7,98.8,70.6,59.0,12.792620851971988,2.6082042513729298,0.5796009447495399,0.041400067482109996,18.85417033229764,0.14663903902163358
Tamil Nadu,The Nilgiris,724718.0,196449.0,77.33063067289622,225608.0,31023.0,194.0,33.0,4.0,5.0,0.0,100.0,37.2,100.0,100.0,90.1,83.6,96.4,98.6,74.5,44.2,26.769032920391105,4.553495290581992,0.5519388231008475,0.0,31.130453500534,4.280699527264398
Tamil Nadu,Theni,1242352.0,337649.0,69.71856607467127,257471.0,1835.0,162.0,33.0,8.0,5.0,1.0,100.0,49.1,100.0,100.0,95.2,74.4,99.9,99.4,67.4,41.2,13.039782605895914,2.6562520123121303,0.6439398817726377,0.08049248522157972,20.72448066248535,0.14770371038159877
Tamil Nadu,Thiruvallur,2353382.0,596667.0,71.62802298989284,637755.0,43288.0,303.0,54.0,14.0,11.0,0.0,100.0,33.7,100.0,100.0,88.6,75.6,100.0,99.8,57.4,56.8,12.875087852290873,2.294570112289463,0.5948885476306014,0.0,27.0995104067253,1.8393953892738197
Tamil Nadu,Thiruvarur,1264277.0,327219.0,74.86262899665184,430927.0,3034.0,195.0,40.0,10.0,7.0,1.0,99.9,60.4,100.0,100.0,97.1,71.0,100.0,98.6,75.2,58.2,15.423835124739279,3.163863615331134,0.7909659038327835,0.07909659038327835,34.084856404094985,0.2399790552228665
Tamil Nadu,Tiruchirappalli,2722290.0,698404.0,74.89947801299641,466561.0,18198.0,307.0,70.0,14.0,9.0,1.0,100.0,37.4,98.6,99.0,97.1,67.1,98.1,99.0,67.8,62.4,11.27727023939404,2.5713645496989668,0.5142729099397934,0.03673377928141381,17.138548795315707,0.6684813153631685
Tamil Nadu,Tirunelveli,1646483.0,431180.0,77.51479972766194,279213.0,6659.0,202.0,43.0,9.0,8.0,0.0,100.0,49.3,100.0,100.0,93.3,79.8,98.1,99.5,61.3,51.0,12.26857489570193,2.611627329283084,0.546619673570878,0.0,16.958146546305063,0.4044378229231641
Tamil Nadu,Tirupathur,1166972.0,269935.0,67.59382401634315,233763.0,38393.0,134.0,31.0,6.0,4.0,0.0,100.0,45.95,100.0,100.0,90.6,74.4,98.7,99.3,69.19999999999999,55.3,11.482709096704976,2.656447626849659,0.5141511535838049,0.0,20.031586019201832,3.2899675399238366
Tamil Nadu,Tiruppur,2475979.0,711252.0,71.0701908214892,393701.0,4616.0,242.0,54.0,13.0,9.0,0.0,100.0,52.8,100.0,100.0,90.6,75.9,99.8,99.5,59.9,55.2,9.773911652724033,2.180955492756602,0.5250448408488118,0.0,15.900821452847541,0.18643130656600884
Tamil Nadu,Tiruvannamalai,2464875.0,588836.0,65.9998174349612,565329.0,90954.0,410.0,81.0,18.0,9.0,1.0,99.9,29.6,99.1,99.1,97.1,61.7,98.5,99.0,69.6,56.6,16.633703534662,3.2861706983112735,0.730260155180283,0.04057000862112683,22.93540240377301,3.6900045641259696
Tamil Nadu,Tuticorin,1728330.0,455509.0,77.19197144063924,341032.0,4910.0,253.0,48.0,12.0,8.0,1.0,100.0,50.8,100.0,100.0,100.0,79.4,97.0,100.0,57.8,55.9,14.63840817436485,2.777247400670011,0.6943118501675027,0.05785932084729189,19.73187990719365,0.28408926536020324
Tamil Nadu,Vellore,1569375.0,370104.0,72.1895021903624,343003.0,22761.0,157.0,39.0,7.0,4.0,0.0,100.0,30.9,99.5,100.0,92.7,76.2,97.7,99.3,71.4,50.6,10.003982477100756,2.4850657108721625,0.44603743528474715,0.0,21.856025487853444,1.4503225806451614
Tamil Nadu,Villupuram,2043355.0,476898.0,66.03830465092948,586792.0,24241.0,345.0,52.0,13.0,7.0,0.0,100.0,39.9,99.1,100.0,88.5,53.8,98.4,99.7,77.6,62.5,16.883997151743092,2.544834353306205,0.6362085883265512,0.0,28.717085381639514,1.186333260740302
Tamil Nadu,Virudhunagar,1942288.0,537748.0,72.01753807880192,399831.0,2294.0,245.0,47.0,11.0,10.0,0.0,100.0,55.1,97.8,100.0,76.7,59.8,97.4,99.5,51.3,56.9,12.61398927450512,2.4198265138846553,0.5663423755900258,0.0,20.585567124957784,0.11810812814577448
Telangana,Adilabad,708972.0,156683.0,55.64267700275892,99422.0,224622.0,126.0,27.0,2.0,0.0,0.0,99.4,42.1,94.1,93.9,69.3,50.8,95.7,99.2,63.6,61.1,17.77221103231157,3.808330935495337,0.2820985878144694,0.0,14.023402898845088,31.682774496030873
Telangana,Bhadradri Kothagudem,1069261.0,279190.0,59.73275000210426,143482.0,392034.0,267.0,33.0,4.0,3.0,0.0,99.7,43.8,97.4,94.2,80.4,75.3,99.1,99.4,59.4,68.7,24.970517020633878,3.086243676707558,0.37409014263121915,0.0,13.418800461253147,36.66401374407184
Telangana,Hanumakonda,935621.0,237398.0,65.91098318656806,198233.0,30454.0,81.0,28.0,1.0,0.0,0.0,100.0,70.7,99.7,93.0,70.1,81.2,99.1,99.6,62.0,57.9,8.657351641316302,2.9926647648994624,0.10688088446069509,0.0,21.18731836929697,3.2549504553660085
Telangana,Hyderabad,3943323.0,849051.0,73.34309160066269,247927.0,48937.0,152.0,85.0,9.0,3.0,1.0,100.0,37.7,98.3,94.6,73.8,84.4,99.6,99.9,48.9,52.7,3.854617032386137,2.1555424194264585,0.22823390323338968,0.025359322581487743,6.287260769660512,1.2410091691702658
Telangana,Jagitial,985417.0,253619.0,54.5592373583975,164596.0,23351.0,151.0,23.0,2.0,1.0,0.0,100.0,54.5,94.4,91.9,77.7,76.5,97.3,99.3,59.2,56.3,15.323462047031866,2.33403726544194,0.2029597622123426,0.0,16.703182510551372,2.369656703710206
Telangana,Jangoan,534991.0,131395.0,55.60635599477375,112256.0,62224.0,112.0,17.0,2.0,1.0,0.0,100.0,43.8,99.6,90.1,84.2,84.3,99.4,99.3,71.7,57.5,20.93493161567204,3.177623548807363,0.28200991232965983,0.0,20.982782887936434,11.63084986476408
Telangana,Jayashankar Bhupalapally,416763.0,111383.0,53.491312808478675,92017.0,37192.0,90.0,16.0,2.0,0.0,0.0,100.0,54.0,99.5,95.1,87.9,65.6,95.1,99.3,71.5,65.9,21.595007234327422,3.839112397213764,0.4798890496517205,0.0,22.078975340901184,8.924016767323394
Telangana,Jogulamba Gadwal,609990.0,132261.0,43.0261151822161,120639.0,9376.0,91.0,13.0,1.0,1.0,0.0,99.9,24.0,94.2,91.7,86.9,73.7,97.0,99.8,61.8,64.6,14.918277348808997,2.131182478401285,0.1639371137231758,0.0,19.777209462450205,1.5370743782684961
Telangana,Kamareddy,972625.0,222513.0,50.02534378614574,153302.0,81656.0,170.0,22.0,6.0,2.0,0.0,100.0,48.0,97.1,93.2,75.5,68.2,99.4,99.5,66.5,58.9,17.478473203958362,2.261920061688729,0.6168872895514715,0.0,15.761675877136616,8.395424752602493
Telangana,Karimnagar,1005711.0,258485.0,63.03799003888791,186648.0,12779.0,139.0,27.0,2.0,1.0,1.0,100.0,74.9,98.4,86.9,73.4,78.8,98.3,99.7,58.6,61.1,13.821067881329727,2.684667861841026,0.1988642860622982,0.0994321430311491,18.55881063247792,1.2706433557950545
Telangana,Khammam,1401639.0,382929.0,59.38190932187246,279319.0,199342.0,226.0,30.0,3.0,0.0,1.0,100.0,68.5,97.9,93.2,86.6,84.5,98.4,99.7,60.4,62.4,16.123980568463065,2.140351402893327,0.2140351402893327,0.0713450467631109,19.928027116825373,14.222064311852053
Telangana,Kumuram Bheem Asifabad,515812.0,120420.0,49.43700417981745,81596.0,133627.0,108.0,22.0,2.0,0.0,0.0,98.6,22.5,82.0,83.4,76.2,54.0,93.6,97.8,63.6,67.3,20.937861081169107,4.265119849867781,0.38773816816979834,0.0,15.81894178499143,25.906144099012817
Telangana,Mahabubabad,774549.0,195889.0,51.15208979677206,104508.0,292778.0,173.0,21.0,2.0,1.0,0.0,100.0,13.4,97.7,95.4,76.1,68.6,98.2,99.6,69.3,62.8,22.33557851084954,2.7112551949586146,0.25821478047224905,0.0,13.4927551387969,37.79980349855206
Telangana,Mahabubnagar,919903.0,189631.0,53.098207093574004,125730.0,103005.0,129.0,20.0,2.0,0.0,0.0,99.9,36.2,98.1,97.6,89.4,73.7,99.6,99.4,70.3,54.7,14.023217665340804,2.1741422736962486,0.21741422736962485,0.0,13.667745403591466,11.197376245104103
Telangana,Mancherial,807037.0,206983.0,58.46770346340998,199493.0,56969.0,121.0,21.0,3.0,1.0,0.0,99.9,68.1,90.1,96.9,76.0,78.1,95.6,99.6,64.4,56.7,14.993116796379843,2.6021111795369976,0.37173016850528534,0.0,24.7191888352083,7.059031989859201
Telangana,Medak,767428.0,168677.0,49.25335015141486,127970.0,72900.0,156.0,19.0,3.0,2.0,0.0,100.0,48.3,98.9,92.9,69.3,78.2,99.9,99.4,61.2,54.4,20.327639856768325,2.4758022902474237,0.3909161510916985,0.0,16.675179951734886,9.499262471528274
Telangana,Medchal Malkajgiri,2320186.0,564081.0,72.6849054343057,217838.0,52066.0,167.0,27.0,2.0,0.0,0.0,99.8,67.4,98.3,96.2,76.1,86.2,99.9,100.0,53.8,56.8,7.197698805181998,1.1636998068258322,0.08619998569080238,0.0,9.388816241456503,2.2440442274886583
Telangana,Mulugu,294671.0,78239.0,56.101550542808766,46473.0,86352.0,89.0,12.0,3.0,1.0,0.0,100.0,54.0,99.5,95.1,87.9,65.6,95.1,99.3,71.5,65.9,30.203175745153068,4.0723383027172675,1.0180845756793169,0.0,15.771148161848297,29.304546426353458
Telangana,Nagarkurnool,861766.0,196261.0,47.595170846842414,183769.0,106880.0,178.0,27.0,4.0,1.0,0.0,99.3,35.4,98.0,94.5,81.1,73.2,99.6,99.9,68.6,54.0,20.65525908425257,3.133101097049547,0.4641631254888218,0.0,21.324698351988822,12.402438713061319
Telangana,Nalgonda,1618416.0,401728.0,56.582609168470896,292951.0,209252.0,257.0,39.0,2.0,3.0,0.0,99.8,60.9,98.3,99.0,78.3,76.4,99.2,99.9,64.8,54.3,15.879724372472838,2.40976362072545,0.12357762157566411,0.0,18.10109390910619,12.929432234975433
Telangana,Narayanpet,566874.0,110877.0,43.08823477527634,91735.0,29126.0,88.0,13.0,2.0,1.0,0.0,100.0,48.4,97.7,94.15,78.0,76.15,99.1,99.55,62.4,57.6,15.523731905149997,2.293278576897159,0.352812088753409,0.0,16.18260848089699,5.138002448515896
Telangana,Nirmal,709418.0,165763.0,51.027461947681054,108085.0,80576.0,102.0,20.0,2.0,2.0,0.0,99.9,73.5,96.7,91.6,75.3,63.6,98.3,99.5,49.9,57.7,14.377983079087365,2.8192123684485026,0.28192123684485026,0.0,15.23572844218782,11.358042790005328
Telangana,Nizamabad,1571022.0,369031.0,57.31530175898237,217267.0,107035.0,225.0,37.0,9.0,1.0,0.0,100.0,68.8,97.3,91.8,86.1,72.5,99.4,99.9,52.3,57.0,14.321887281018345,2.3551547973230167,0.5728754912407338,0.0,13.829659928377833,6.813080911661326
Telangana,Peddapalli,795332.0,209677.0,60.02034370552172,154855.0,14945.0,104.0,24.0,2.0,1.0,0.0,100.0,48.5,96.5,96.2,73.1,77.8,98.0,99.5,59.1,64.6,13.076300211735477,3.0176077411697255,0.2514673117641438,0.0,19.47048528161824,1.8790894871575643
Telangana,Rajanna Sircilla,552037.0,138992.0,57.17207361100796,102110.0,22990.0,89.0,17.0,2.0,1.0,0.0,99.9,43.5,97.6,95.4,84.1,77.4,98.7,99.8,62.8,56.0,16.122107757269895,3.079503728916721,0.28200991232965983,0.0,18.4969485740992,4.164575925164436
Telangana,Ranga Reddy,1788545.0,411927.0,60.454559432387775,289628.0,125371.0,269.0,48.0,7.0,2.0,0.0,100.0,40.2,97.2,92.7,85.8,81.1,99.4,99.7,58.3,53.2,15.040158340997849,2.6837457262747093,0.3913795850817285,0.0,16.193498066864407,7.0096642801830535
Telangana,Sangareddy,1527628.0,329208.0,55.90104397143807,276971.0,86710.0,248.0,36.0,2.0,4.0,1.0,99.9,41.1,93.0,95.1,78.5,68.0,99.4,99.6,58.1,48.3,16.234318826311117,2.356594668335485,0.13092192601863803,0.06546096300931901,18.1307883856541,5.676120102538052
Telangana,Siddipet,1012065.0,238049.0,55.29022345402716,187508.0,25010.0,193.0,34.0,3.0,1.0,0.0,99.9,66.7,99.7,90.5,63.1,84.1,97.2,99.5,60.9,56.7,19.069921398329157,3.3594680183585046,0.2964236486786916,0.0,18.527268505481366,2.4711851511513587
Telangana,Suryapet,1099560.0,285691.0,57.68789333915384,208326.0,141271.0,171.0,27.0,2.0,1.0,0.0,100.0,55.3,95.9,94.2,70.4,77.9,99.8,99.4,63.1,57.5,15.551675215540762,2.455527665611699,0.18189093819345922,0.0,18.94630579504529,12.847957364764087
Telangana,Vikarabad,927140.0,194956.0,50.73386974998382,179730.0,94623.0,154.0,25.0,4.0,0.0,1.0,99.9,27.2,95.0,86.7,86.2,66.7,99.7,99.1,59.6,61.0,16.61022067864616,2.696464395884117,0.4314343033414587,0.10785857583536468,19.385421834890092,10.205902021269711
Telangana,Wanaparthy,577758.0,123544.0,48.693570664534285,93182.0,46062.0,102.0,15.0,2.0,1.0,0.0,100.0,43.7,99.0,96.6,87.0,75.9,99.4,99.2,70.1,58.7,17.654450479266405,2.596242717539177,0.3461656956718903,0.0,16.12820592704904,7.972542137019306
Telangana,Warangal,863774.0,219307.0,61.22585305878621,126381.0,108152.0,143.0,17.0,2.0,0.0,0.0,100.0,53.5,100.0,94.5,79.0,74.3,99.0,99.7,72.0,59.3,16.555256351777203,1.9681073984630237,0.2315420468780028,0.0,14.631257713244436,12.52086772697488
Telangana,Yadadri Bhuvanagiri,770833.0,188520.0,58.5034631366327,136108.0,43756.0,147.0,23.5,2.0,1.0,0.0,99.9,54.6,97.7,94.1,76.7,81.9,99.7,99.6,65.3,53.8,16.123044162866478,2.6429284529058537,0.28200991232965983,0.0,17.657261689626676,5.6764565087379495
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,343709.0,76458.0,64.94738281511395,6186.0,178564.0,71.0,10.0,2.0,1.0,1.0,99.6,31.7,96.3,98.1,100.0,63.1,94.8,99.7,58.8,64.4,20.65700927237867,2.9094379256871363,0.5818875851374273,0.29094379256871367,1.7997783008300627,51.95208737623979
The Dadra And Nagar Haveli And Daman And Diu,Daman,191173.0,50376.0,78.64499693994445,4262.0,15240.0,20.0,3.0,1.0,0.0,1.0,100.0,33.1,97.4,96.9,78.3,67.1,96.0,99.5,32.9,60.8,10.461728382146013,1.5692592573219022,0.5230864191073007,0.5230864191073007,2.2293943182353155,7.971837027195263
The Dadra And Nagar Haveli And Daman And Diu,Diu,52074.0,10580.0,73.08445673464685,1862.0,123.0,6.0,1.0,1.0,0.0,1.0,100.0,30.8,95.7,97.2,92.9,89.7,99.7,100.0,64.0,50.3,11.522064754003917,1.9203441256673195,1.9203441256673195,1.9203441256673195,3.575680761992549,0.2362023274570803
Tripura,Dhalai,375894.0,84039.0,73.11954966027658,61688.0,208298.0,121.0,16.0,2.0,3.0,1.0,90.5,2.2,87.3,87.7,73.7,67.6,70.3,97.7,44.2,70.0,32.189925883360736,4.256519125072494,0.5320648906340617,0.26603244531703085,16.411009486717,55.41402629464689
Tripura,Gomati,447586.0,103914.0,73.77263810753688,74431.0,194454.0,145.0,11.0,3.0,2.0,1.0,97.5,9.5,93.2,94.1,67.1,77.4,87.7,98.8,29.9,62.3,32.396008811714395,2.4576282546817816,0.6702622512768496,0.22342075042561654,16.629429874929063,43.44505860326284
Tripura,Khowai,327564.0,77384.0,77.41723754747164,63062.0,139537.0,104.0,10.0,1.0,1.0,1.0,96.3,15.8,95.7,95.2,60.7,67.8,83.2,99.0,44.1,63.7,31.749520704350907,3.0528385292645104,0.30528385292645105,0.30528385292645105,19.251810333247853,42.59839298579819
Tripura,North Tripura,417441.0,90294.0,74.90423796416738,60554.0,117106.0,99.0,15.0,3.0,1.0,1.0,75.9,7.6,85.4,86.7,69.6,74.1,75.6,96.2,28.7,69.3,23.715926322522225,3.5933221700791247,0.718664434015825,0.23955481133860831,14.50600204579809,28.053305736619066
Tripura,Sepahijala,479975.0,109633.0,74.24699203083493,82557.0,115811.0,142.0,15.0,4.0,2.0,0.0,93.5,3.2,87.7,87.2,70.3,75.4,97.4,99.0,31.6,69.4,29.584874212198553,3.125162768894213,0.8333767383717902,0.0,17.20027084743997,24.12854836189385
Tripura,South Tripura,430751.0,104683.0,73.8196777256466,65737.0,152691.0,147.0,18.0,5.0,2.0,1.0,95.6,6.3,89.7,88.6,48.5,68.6,90.5,95.9,37.3,66.5,34.126444279873986,4.178748279168243,1.1607634108800675,0.23215268217601354,15.2610208682046,35.447625194137686
Tripura,Unakoti,276506.0,62061.0,75.1235054573861,54414.0,62320.0,70.0,11.0,1.0,1.0,1.0,84.4,8.7,71.5,66.0,58.3,61.8,78.6,96.4,28.0,67.9,25.315906345612753,3.9782138543105754,0.3616558049373251,0.3616558049373251,19.679138969859604,22.5383897636941
Tripura,West Tripura,918200.0,223548.0,81.83358745371379,192475.0,176596.0,171.0,20.0,3.0,0.0,1.0,99.3,54.8,95.3,96.9,88.4,80.2,98.5,99.8,28.1,67.3,18.623393596166412,2.178174689610107,0.32672620344151604,0.10890873448050532,20.962208669135265,19.23284687431932
Uttar Pradesh,Agra,4418797.0,710566.0,60.66153299189803,991325.0,7255.0,395.0,73.0,18.0,0.0,2.0,96.7,4.8,89.1,90.1,74.1,70.8,99.8,99.1,9.4,59.4,8.939084551745644,1.6520333475378026,0.4073506884339787,0.04526118760377542,22.43427340065633,0.16418495803269534
Uttar Pradesh,Aligarh,3673889.0,611371.0,56.957817723943215,755254.0,629.0,333.0,53.0,13.0,0.0,4.0,89.1,9.3,82.6,85.5,70.1,69.4,100.0,95.3,17.6,56.5,9.06396464346092,1.442612991301588,0.35384846956454047,0.10887645217370476,20.557344002499804,0.01712082210431507
Uttar Pradesh,Ambedkar Nagar,2397888.0,368728.0,62.010360784156724,591125.0,746.0,272.0,28.0,10.0,0.0,1.0,93.0,2.5,92.2,87.9,75.1,63.6,100.0,94.2,23.0,52.7,11.343315450930152,1.167694237595751,0.41703365628419675,0.04170336562841968,24.65190200709958,0.03111071075880108
Uttar Pradesh,Amethi,1862913.0,317903.0,54.46266143400148,469425.0,306.0,213.0,30.0,13.0,0.0,0.0,97.9,1.3,90.8,91.4,75.9,60.9,98.7,92.3,20.9,46.1,11.433706243930876,1.6103811611170247,0.697831836484044,0.0,25.198439218578645,0.016425887843393654
Uttar Pradesh,Amroha,1840221.0,314401.0,53.42347468048675,318001.0,164.0,175.0,32.0,8.0,0.0,2.0,74.1,18.1,81.1,86.7,72.9,78.9,99.7,96.4,8.3,47.6,9.509727364267661,1.7389215751803724,0.4347303937950931,0.10868259844877327,17.280587494654178,0.008911973072799409
Uttar Pradesh,Auraiya,1379545.0,248197.0,67.47413096346983,391622.0,150.0,165.0,26.0,7.0,0.0,2.0,90.5,0.0,90.1,90.9,82.5,74.3,99.5,94.0,18.4,39.1,11.96046522585345,1.884679368922362,0.5074136762483282,0.14497533607095095,28.38776553138897,0.01087315020532132
Uttar Pradesh,Ayodhya,2470996.0,423375.0,58.71725409510983,555047.0,931.0,255.0,34.0,12.0,0.0,4.0,94.8,16.1,89.1,91.6,68.7,64.4,100.0,90.3,19.8,52.3,10.3197253253344,1.3759633767112531,0.4856341329569129,0.16187804431897096,22.462480716277973,0.03767711481524049
Uttar Pradesh,Azamgarh,4613913.0,665232.0,60.077357332051996,1171378.0,9327.0,493.0,75.0,19.0,0.0,4.0,91.3,3.2,93.2,89.8,64.5,72.8,100.0,96.5,9.0,54.3,10.685073602384788,1.625518296508842,0.41179796844890654,0.08669430914713823,25.38795161503912,0.20214945535383957
Uttar Pradesh,Baghpat,1303048.0,209916.0,61.23872643218055,149060.0,14.0,200.0,24.0,7.0,0.0,1.0,93.1,3.2,80.9,82.3,83.9,87.0,99.9,98.5,12.5,53.3,15.348628753507162,1.8418354504208594,0.5372020063727506,0.07674314376753581,11.439333009988887,0.0010744040127455012
Uttar Pradesh,Bahraich,3487731.0,603754.0,40.09391779354543,509307.0,11159.0,320.0,56.0,14.0,0.0,2.0,84.6,3.3,67.7,70.7,51.8,44.2,100.0,77.8,10.1,48.8,9.175019518420429,1.605628415723575,0.40140710393089374,0.05734387199012768,14.602817705837978,0.3199501337689174
Uttar Pradesh,Ballia,3239774.0,480268.0,60.608857284489595,494698.0,110114.0,272.0,45.0,10.0,0.0,2.0,82.8,1.4,90.0,93.1,62.2,61.7,99.8,89.1,10.6,52.2,10.50403301343981,1.6994063842776153,0.4182260331550296,0.08397164378355403,15.269521886403187,3.39881732491217
Uttar Pradesh,Balrampur,2148665.0,323881.0,40.413791819571685,277212.0,24887.0,215.0,26.0,9.0,0.0,3.0,69.4,4.3,69.7,67.4,57.4,59.7,99.8,78.4,13.0,53.7,10.006213160264629,1.210053684497118,0.41886473694131005,0.1396215789804367,12.901592384108271,1.1582540786953759
Uttar Pradesh,Banda,1799410.0,319963.0,55.73699156945888,387855.0,163.0,277.0,52.0,4.0,0.0,2.0,96.7,2.6,89.8,92.5,62.9,59.3,98.2,89.2,13.3,52.2,15.393934678589092,2.889836112948133,0.22229508561139485,0.11114754280569743,21.554565107451886,0.00905852473866434
Uttar Pradesh,Barabanki,3260699.0,579058.0,51.90476029832867,864559.0,610.0,350.0,57.0,19.0,0.0,3.0,94.3,10.6,76.0,73.3,64.4,62.4,98.8,74.8,14.6,55.3,10.733894787590023,1.7480914368360896,0.5826971456120298,0.09200481246505733,26.51452955332584,0.018707645201228324
Uttar Pradesh,Bareilly,4448359.0,756784.0,49.271180675840235,557150.0,3227.0,411.0,71.0,16.0,0.0,2.0,74.9,2.6,75.1,77.8,70.5,79.7,100.0,92.5,18.7,60.8,9.239362200757627,1.5960942001308798,0.35968320002949405,0.04496040000368676,12.524843431027039,0.07254360540594858
Uttar Pradesh,Basti,2464464.0,382212.0,56.55521849781535,513959.0,3620.0,273.0,41.0,14.0,0.0,3.0,95.3,10.9,93.2,92.0,73.8,64.2,100.0,94.6,15.8,39.9,11.077459439456206,1.6636477546436061,0.5680748430490362,0.12173032351050776,20.854798447045685,0.14688792370267936
Uttar Pradesh,Bhadohi,1578213.0,222403.0,57.669402038888286,353103.0,1873.0,161.0,17.0,6.0,0.0,2.0,99.0,3.1,90.3,92.3,62.2,68.8,96.7,96.5,18.8,43.8,10.201411343082334,1.0771676573440976,0.3801768202390932,0.1267256067463644,22.373595959480756,0.11867853071797026
Uttar Pradesh,Bijnor,3682713.0,633197.0,57.984236078130444,787444.0,3058.0,343.0,62.0,11.0,0.0,2.0,84.9,26.2,83.7,89.4,90.6,78.2,99.7,96.1,18.8,46.0,9.31378578781458,1.6835414543571545,0.2986928386762694,0.0543077888502308,21.38217124169057,0.0830366091520029
Uttar Pradesh,Budaun,3127621.0,524740.0,42.642954501200755,553497.0,53.0,291.0,55.0,10.0,0.0,2.0,78.2,1.6,72.3,73.1,69.5,69.7,99.8,80.7,13.6,55.3,9.304196384408469,1.758525089836652,0.319731834515755,0.06394636690315099,17.69706112089668,0.0016945787229335012
Uttar Pradesh,Bulandshahr,3496143.0,587011.0,58.059295629497996,725472.0,198.0,344.0,71.0,10.0,0.0,4.0,87.3,1.8,83.5,86.7,67.3,81.5,100.0,96.3,20.5,52.0,9.839414463309996,2.0308093805087495,0.2860294902124999,0.11441179608499996,20.750638632344273,0.005663383906207498
Uttar Pradesh,Chandauli,1952756.0,296804.0,60.15119144429719,446786.0,41725.0,248.0,30.0,4.0,0.0,4.0,98.6,10.1,86.2,85.1,70.6,66.7,97.5,91.9,28.1,48.7,12.6999993854839,1.5362902482440202,0.20483869976586938,0.20483869976586938,22.879765828398426,2.136723686932725
Uttar Pradesh,Chitrakoot,991730.0,168232.0,53.55005898782935,266655.0,366.0,134.0,28.0,6.0,0.0,1.0,95.4,0.2,81.1,78.4,63.7,56.7,97.0,92.0,17.4,46.6,13.511742107226766,2.8233490970324584,0.6050033779355268,0.1008338963225878,26.88786262389965,0.036905206054067136
Uttar Pradesh,Deoria,3100946.0,468346.0,60.47312658782191,468663.0,109894.0,320.0,76.0,16.0,0.0,2.0,96.4,6.9,93.4,91.6,64.2,69.1,99.8,95.3,10.5,33.8,10.31943155411284,2.4508649941018,0.5159715777056421,0.06449644721320526,15.11354922014121,3.5438862850239894
Uttar Pradesh,Etah,1774480.0,290683.0,59.4654208556873,281011.0,140.0,191.0,34.0,4.0,0.0,2.0,80.7,0.8,76.7,80.8,55.5,62.7,99.8,88.0,12.8,55.4,10.763716694468238,1.9160542806906813,0.2254181506694919,0.11270907533474595,15.836244984446148,0.007889635273432217
Uttar Pradesh,Etawah,1581810.0,277527.0,67.13846795759288,388283.0,169.0,272.0,45.0,10.0,0.0,2.0,99.2,16.4,85.2,88.0,77.7,78.1,99.5,95.7,17.9,57.4,10.50403301343981,1.6994063842776153,0.4182260331550296,0.08397164378355403,24.546753402747484,0.01068396330785619
Uttar Pradesh,Farrukhabad,1885204.0,314144.0,57.96067693469779,312712.0,230.0,192.0,31.0,8.0,0.0,3.0,78.8,9.1,69.3,74.7,68.5,72.6,99.7,91.8,13.5,56.9,10.184574189318504,1.64438437431705,0.424357257888271,0.15913397170810162,16.587700853594626,0.01220027116428779
Uttar Pradesh,Fatehpur,2632733.0,472238.0,57.437119525603244,651480.0,340.0,321.0,47.0,11.0,0.0,2.0,84.8,4.4,81.4,85.6,55.7,63.1,98.8,76.8,16.8,63.0,12.192653033938496,1.785217110888191,0.41781677063340644,0.07596668556971026,24.745388157477418,0.012914336546850745
