state,district,population,households,literacy_rate_pct,sc_population,st_population,sub_centres,phcs,chcs,sub_divisional_hospitals,district_hospitals,institutional_delivery_pct_hmis,csection_rate_pct,institutional_births_pct,skilled_birth_attendance_pct,child_immunization_pct,sanitation_pct,drinking_water_pct,electricity_pct,health_insurance_pct,women_anaemia_pct,sub_centres_per_lakh,phcs_per_lakh,chcs_per_lakh,district_hospitals_per_lakh,sc_population_pct,st_population_pct,sub_centres_per_lakh_scaled,phcs_per_lakh_scaled,chcs_per_lakh_scaled,district_hospitals_per_lakh_scaled,institutional_delivery_pct_hmis_scaled,csection_rate_pct_scaled,institutional_births_pct_scaled,skilled_birth_attendance_pct_scaled,child_immunization_pct_scaled,sanitation_pct_scaled,drinking_water_pct_scaled,electricity_pct_scaled,health_insurance_pct_scaled,literacy_rate_pct_scaled,women_anaemia_pct_scaled,healthcare_access_score,coverage_tier
Haryana,Mahendragarh,922088.0,171712.0,68.35085154562255,156314.0,0.0,137.0,18.0,7.0,1.0,1.0,99.2,27.4,98.9,98.9,73.9,79.8,99.7,99.6,25.6,61.2,14.85758409175697,1.9520913405228133,0.7591466324255386,0.108449518917934,16.95217810013795,0.0,0.1302679956311714,0.038509881920163795,0.04017214192137844,0.015443211493913802,0.9889042995839112,0.36582109479305736,0.9860050890585244,0.9840810419681623,0.7390000000000001,0.7157001414427157,0.9948979591836735,0.9873417721518987,0.2525879917184265,0.6600224931589136,0.41094147582697194,0.5539797726568588,Adequate
Haryana,Nuh,1089263.0,160280.0,41.76190690402593,75251.0,0.0,94.0,16.0,4.0,0.0,1.0,75.8,3.1,74.6,77.8,53.8,71.7,97.1,98.6,11.5,60.6,8.62968814693972,1.4688830888408035,0.3672207722102009,0.0918051930525502,6.908432582397456,0.0,0.07566318796389038,0.028977391135106948,0.01943240521343331,0.013073059490683147,0.6643550624133148,0.04138851802403204,0.6768447837150127,0.6787264833574531,0.538,0.6011315417256012,0.9506802721088434,0.9556962025316453,0.10662525879917184,0.21661166655430725,0.4185750636132315,0.39905205977638186,Critical
Haryana,Palwal,1042708.0,171157.0,57.52291149583584,203123.0,0.0,95.0,18.0,7.0,0.0,1.0,81.1,8.2,78.3,83.2,69.0,80.3,96.7,98.9,23.5,57.2,9.110892023461986,1.7262742781296392,0.6713288859393042,0.0959041265627577,19.48033389980704,0.0,0.07988227661904282,0.03405507582180246,0.035525046321693135,0.013656747622536696,0.7378640776699028,0.10947930574098796,0.7239185750636132,0.7568740955137483,0.6900000000000001,0.7227722772277226,0.9438775510204083,0.9651898734177218,0.2308488612836439,0.47945023229565803,0.4618320610687022,0.46568173711247896,Critical
Haryana,Panchkula,561293.0,117107.0,72.2114831291322,101830.0,0.0,46.0,9.0,3.0,0.0,1.0,99.4,29.3,97.0,97.0,85.1,82.6,99.2,99.5,19.9,57.1,8.195363206026087,1.6034406272659734,0.5344802090886578,0.1781600696962192,18.142039897166008,0.0,0.07185512339861318,0.03163187497438949,0.02828335646444905,0.025369993924741614,0.9916782246879334,0.3911882510013351,0.9618320610687023,0.9565846599131695,0.851,0.7553041018387553,0.9863945578231292,0.9841772151898733,0.19358178053830227,0.7244043580555668,0.46310432569974547,0.5610926589719138,Adequate
Haryana,Panipat,1205692.0,235690.0,65.25231982960823,206432.0,0.0,89.0,18.0,9.0,1.0,1.0,98.8,20.5,97.1,96.3,80.6,79.3,99.9,99.6,26.5,66.9,7.381653025814222,1.4929185894905166,0.7464592947452583,0.082939921638362,17.12145390365035,0.0,0.06472069336300004,0.029451551474174165,0.039500759729682214,0.011810644841302748,0.9833564493758669,0.2736982643524699,0.9631043256997456,0.946454413892909,0.8059999999999999,0.7086280056577087,0.9982993197278913,0.9873417721518987,0.26190476190476186,0.6083497950515546,0.3384223918575062,0.5347362099386982,Adequate
Haryana,Rewari,900332.0,178043.0,70.74579155244955,182606.0,0.0,114.0,16.0,5.0,1.0,1.0,99.8,23.7,98.7,98.3,79.3,86.4,99.7,100.0,25.3,61.8,12.661995797105956,1.7771222171376782,0.5553506928555244,0.1110701385711048,20.28207372391518,0.0,0.11101756537218123,0.03505817853858354,0.029387770289182217,0.015816387732525323,0.9972260748959778,0.31642189586114816,0.9834605597964376,0.9753979739507961,0.793,0.8090523338048091,0.9948979591836735,1.0,0.24948240165631472,0.6999617364199742,0.4033078880407125,0.5608992483694878,Adequate
Haryana,Rohtak,1061204.0,206988.0,70.44658708410448,216889.0,0.0,116.0,20.0,8.0,0.0,1.0,99.5,24.0,97.4,96.7,77.4,90.0,98.5,99.7,24.8,65.3,10.930980282773152,1.8846517728919228,0.7538607091567692,0.0942325886445961,20.43801191853781,0.0,0.0958404060126255,0.0371794678497254,0.03989242407680334,0.013418720622990486,0.9930651872399445,0.32042723631508674,0.9669211195928755,0.9522431259044866,0.774,0.85997171145686,0.9744897959183674,0.990506329113924,0.24430641821946172,0.6949720498257523,0.3587786259541984,0.5544008412068735,Adequate
Haryana,Sirsa,1295189.0,246571.0,60.44654486719698,387381.0,0.0,116.0,21.0,6.0,1.0,1.0,99.7,33.9,99.3,99.3,79.3,81.9,99.3,99.9,26.6,61.9,11.310337027353777,1.8846517728919228,0.5553506928555244,0.0916243438551675,29.90922560336754,0.0,0.09916652164760963,0.0371794678497254,0.029387770289182217,0.013047306564975852,0.9958391123439667,0.45260347129506,0.9910941475826973,0.9898697539797396,0.793,0.7454031117397454,0.9880952380952381,0.9968354430379751,0.2629399585921325,0.5282062362423499,0.40203562340966914,0.554980210844671,Adequate
Haryana,Sonipat,1450001.0,277726.0,68.84933182804701,269935.0,0.0,164.0,33.0,9.0,1.0,1.0,99.8,10.2,99.7,90.2,83.0,86.7,97.2,99.3,22.4,53.3,11.310337027353777,2.275860499406552,0.6206892271108779,0.0689654696789864,18.6161940577972,0.0,0.09916652164760963,0.04489703800204275,0.03284532217563989,0.009820682882287662,0.9972260748959778,0.13618157543391185,0.9961832061068703,0.8581765557163532,0.8300000000000001,0.8132956152758134,0.9523809523809526,0.9778481012658227,0.21946169772256727,0.6683354050497503,0.5114503816793893,0.5431512753489992,Adequate
Haryana,Yamunanagar,1214205.0,235423.0,68.55983956580644,306743.0,0.0,113.0,19.0,7.0,1.0,1.0,99.0,29.7,94.8,86.0,82.9,83.5,100.0,99.8,20.6,56.6,9.306500961534502,1.5648098961872172,0.5765089091216063,0.0823584155888009,25.26286747295556,0.0,0.08159733231940973,0.030869787227033325,0.030507410198442608,0.011727838379845248,0.986130374479889,0.3965287049399199,0.9338422391857506,0.7973950795947904,0.8290000000000001,0.7680339462517681,1.0,0.9936708860759493,0.2008281573498965,0.66350768416703,0.4694656488549618,0.5462070059349791,Adequate
Himachal Pradesh,Bilaspur,381956.0,80485.0,75.3018672307805,98989.0,10693.0,123.0,38.0,8.0,3.0,1.0,93.4,25.5,91.7,87.6,100.0,80.8,92.9,100.0,35.4,53.0,32.2026620867325,9.94878991297427,2.094482086941952,0.2618102608677439,25.916335913037106,2.799537119458786,0.2823457850293402,0.1962647530081999,0.11083475583575075,0.03728178114756673,0.9084604715672677,0.3404539385847797,0.8944020356234097,0.8205499276410999,1.0,0.7298444130127298,0.8792517006802723,1.0,0.3540372670807453,0.7759411823826914,0.515267175572519,0.5896623458110916,Well Covered
Himachal Pradesh,Chamba,519080.0,102460.0,62.3876859058334,111690.0,135500.0,177.0,44.0,5.0,6.0,0.0,60.9,17.2,72.0,74.1,100.0,86.5,85.5,99.1,26.8,43.7,34.09879016721892,8.476535408800185,0.96324266009093,0.0,21.516914541111195,26.103876088464204,0.2989706146772495,0.16722085227710565,0.050972393465361795,0.0,0.45769764216366166,0.2296395193591455,0.6437659033078882,0.6251808972503619,1.0,0.8104667609618105,0.7534013605442178,0.971518987341772,0.26501035196687367,0.5605776960388908,0.6335877862595419,0.4978673843742588,Underserved
Himachal Pradesh,Hamirpur,454768.0,105519.0,78.74146817718045,109256.0,3044.0,152.0,32.0,2.0,5.0,0.0,99.4,24.5,97.6,92.4,74.3,85.5,98.0,99.7,32.0,49.5,33.42363578791824,7.036554902719629,0.4397846814199768,0.0,24.02455757661049,0.6693522851212047,0.2930510111138477,0.13881363684340145,0.023272305879041624,0.0,0.9916782246879334,0.32710280373831774,0.9694656488549618,0.8900144717800291,0.743,0.7963224893917963,0.9659863945578231,0.990506329113924,0.3188405797101449,0.8333017252470811,0.5597964376590331,0.5894101372384889,Well Covered
Himachal Pradesh,Kangra,1510075.0,338887.0,76.32998361008559,319385.0,84564.0,449.0,85.0,19.0,22.0,1.0,98.0,28.8,90.2,87.5,83.9,73.3,98.6,99.7,36.4,63.4,29.7336225021936,5.628859493733755,1.2582156515404863,0.0662218763968677,21.15027399301359,5.5999867556247205,0.26069779462756637,0.11104332566263264,0.0665816267403937,0.009429995198913962,0.9722607489597781,0.3845126835781041,0.8753180661577609,0.8191027496382057,0.8390000000000001,0.6237623762376238,0.976190476190476,0.990506329113924,0.36438923395445133,0.7930865764454635,0.3829516539440203,0.5645889090966211,Adequate
Himachal Pradesh,Kinnaur,84121.0,19976.0,72.15677417054005,14750.0,48746.0,35.0,23.0,4.0,1.0,1.0,84.6,13.9,82.7,84.1,91.7,80.1,96.9,99.6,35.9,51.7,41.6067331581888,27.34156750395264,4.75505521807872,1.18876380451968,17.53426611666528,57.94748041511632,0.36479859039029766,0.5393807729342256,0.2516256345026807,0.16927996576360244,0.7864077669902911,0.18558077436582107,0.7798982188295167,0.7698986975397974,0.917,0.7199434229137199,0.9472789115646261,0.9873417721518987,0.3592132505175983,0.7234920035082535,0.5318066157760813,0.6021964265165607,Well Covered
Himachal Pradesh,Kullu,437903.0,94807.0,70.26030878984615,122659.0,16822.0,99.0,23.0,5.0,4.0,1.0,92.7,16.5,87.0,88.1,80.2,81.2,94.3,99.2,26.8,52.8,22.60774646439965,5.252304734153454,1.1418053769898813,0.2283610753979762,28.01054114724037,3.841490010344757,0.1982196970561974,0.10361484164301225,0.06042148603686205,0.03251861713667181,0.8987517337031901,0.22029372496662214,0.8346055979643767,0.8277858176555717,0.802,0.7355021216407355,0.903061224489796,0.9746835443037978,0.26501035196687367,0.6918655778108247,0.5178117048346056,0.5377430694139425,Adequate
Himachal Pradesh,Lahul And Spiti,31564.0,6674.0,69.20859206691166,2235.0,25707.0,36.0,16.0,3.0,0.0,1.0,88.4,0.0,86.4,86.7,77.9,61.7,89.2,99.8,31.2,82.1,114.05398555316182,50.690660245849706,9.50449879609682,3.168166265365606,7.080851603092131,81.44405018375365,1.0,1.0,0.5029543150424536,0.4511468761880623,0.839112343966713,0.0,0.8269720101781171,0.8075253256150507,0.779,0.4596888260254597,0.8163265306122449,0.9936708860759493,0.3105590062111801,0.6743266123589691,0.1450381679389312,0.6404213933475421,Well Covered
Himachal Pradesh,Mandi,999777.0,219145.0,72.39084315802424,293739.0,12787.0,334.0,85.0,13.0,13.0,1.0,92.1,22.4,86.6,86.4,94.1,87.0,96.5,99.5,41.3,48.9,33.40744986131907,8.501895922790784,1.3002899646621198,0.1000223049740092,29.38045184076049,1.2789852137026558,0.2929090965062987,0.16772115181685518,0.06880809420500773,0.014243176228298909,0.8904299583911235,0.29906542056074764,0.8295165394402035,0.8031837916063678,0.941,0.8175388967468175,0.9404761904761905,0.9841772151898733,0.4151138716356107,0.727395457542322,0.5674300254452926,0.5839339257194006,Well Covered
Himachal Pradesh,Shimla,814010.0,184362.0,75.26222036584316,215777.0,8755.0,245.0,115.0,17.0,12.0,1.0,96.9,21.7,92.2,91.3,96.5,87.3,97.3,100.0,37.1,46.5,30.09791034508176,14.127590570140416,2.0884264321077137,0.1228486136533949,26.5079053082886,1.0755396125354726,0.26389178948115577,0.27870204297244505,0.11051430572105995,0.017493642584243435,0.957004160887656,0.2897196261682243,0.9007633587786261,0.8740955137481912,0.965,0.8217821782178217,0.9540816326530612,1.0,0.3716356107660455,0.7752800110052218,0.5979643765903307,0.6118618833049388,Well Covered
Himachal Pradesh,Sirmaur,529855.0,98208.0,68.44230968849968,160745.0,11262.0,147.0,46.0,6.0,5.0,0.0,89.1,16.7,87.4,88.2,93.9,84.3,95.7,99.2,26.2,50.1,27.743439242811714,8.681620443328836,1.1323852752168049,0.0,30.33754517745421,2.125487161581942,0.2432483100722525,0.1712666672957696,0.05992299780128528,0.0,0.8488210818307904,0.22296395193591453,0.8396946564885497,0.8292329956584661,0.9390000000000001,0.7793493635077794,0.9268707482993197,0.9746835443037978,0.25879917184265006,0.6615476958805524,0.5521628498727734,0.5538376023193267,Adequate
Himachal Pradesh,Solan,580320.0,122425.0,73.85201268265784,164536.0,25645.0,182.0,42.0,7.0,7.0,1.0,96.5,20.9,90.2,86.8,92.6,81.8,96.5,99.2,41.9,47.5,31.36200716845878,7.237386269644334,1.2062310449407223,0.1723187207058174,28.352633030052388,4.419113592500689,0.2749751095181203,0.1427755376344086,0.06383073132065067,0.024538185828508398,0.9514563106796117,0.2790387182910547,0.8753180661577609,0.8089725036179451,0.9259999999999999,0.743988684582744,0.9404761904761905,0.9746835443037978,0.4213250517598343,0.7517626671273785,0.5852417302798981,0.5842922021051937,Well Covered
Himachal Pradesh,Una,521173.0,110332.0,76.69526241766171,115491.0,8601.0,136.0,23.0,9.0,5.0,1.0,96.0,41.8,89.7,89.9,75.3,81.4,98.8,98.5,22.6,60.8,26.09498189660631,4.413121938396656,1.7268738019813,0.191874866886811,22.1598202516247,1.650315730093462,0.22879500238457823,0.08705986303972002,0.09138184441634545,0.027322981044681886,0.9445214979195562,0.5580774365821094,0.8689567430025447,0.8538350217076702,0.753,0.7383309759547384,0.9795918367346939,0.9525316455696204,0.2215320910973085,0.7991781524817339,0.416030534351145,0.5680097084190965,Adequate
Jammu And Kashmir,Anantnag,1078692.0,153640.0,50.57347231647217,1826.0,116006.0,139.0,65.0,5.0,0.0,0.0,100.0,44.1,90.5,98.1,83.3,84.7,99.3,98.7,7.3,74.3,12.885976719953426,6.025816451776781,0.4635243424443678,0.0,0.1692790898606831,10.754320973920263,0.11298138033016944,0.11887429405242644,0.024528549391299836,0.0,1.0,0.5887850467289719,0.8791348600508906,0.9725036179450073,0.833,0.785007072135785,0.9880952380952381,0.9588607594936711,0.06314699792960662,0.3635578336880296,0.2442748091603053,0.5288500306000934,Underserved
Jammu And Kashmir,Bandipora,392232.0,58392.0,47.41556017866977,392.0,75374.0,71.0,27.0,3.0,0.0,1.0,96.6,23.8,92.8,93.7,90.3,66.8,89.8,99.0,9.1,73.7,18.101531746517367,6.883681086703788,0.7648534540781986,0.2549511513593995,0.0999408513328846,19.21668808256338,0.15871020779085396,0.13579781863794899,0.040474132656183076,0.03630504395357849,0.9528432732316228,0.3177570093457944,0.9083969465648856,0.9088277858176559,0.903,0.5318246110325318,0.8265306122448979,0.9683544303797467,0.08178053830227744,0.3108948773261933,0.25190839694656475,0.488893712282049,Underserved
Jammu And Kashmir,Baramulla,1011629.0,153172.0,54.04639447860826,1476.0,38221.0,188.0,86.0,7.0,0.0,0.0,99.5,51.8,96.2,97.0,73.7,77.7,93.3,98.7,6.5,72.5,18.583887966833693,8.501140240147327,0.691953275360829,0.0,0.1459032906332262,3.7781637339380345,0.1629393999403163,0.1677062440875064,0.03661643744890667,0.0,0.9930651872399445,0.6915887850467288,0.9516539440203564,0.9565846599131695,0.737,0.6859971711456859,0.8860544217687074,0.9588607594936711,0.054865424430641824,0.4214740581716859,0.26717557251908386,0.531438804348427,Adequate
Jammu And Kashmir,Budgam,744234.0,102063.0,44.64321705270117,368.0,22820.0,136.0,70.0,9.0,0.0,1.0,100.0,49.6,96.5,98.5,92.5,77.0,95.8,99.5,5.2,73.9,18.273822480563908,9.40564392381966,1.2092970759196704,0.1343663417688522,0.0494468137709376,3.0662399191652088,0.16022081466014423,0.18554984050715234,0.06399297801497916,0.019133767067884555,1.0,0.6622162883845126,0.9554707379134861,0.9782923299565849,0.925,0.676096181046676,0.9285714285714286,0.9841772151898733,0.041407867494824016,0.2646618668142154,0.24936386768447827,0.5396103455537492,Adequate
Jammu And Kashmir,Doda,409936.0,79636.0,53.443220405136415,53408.0,39216.0,163.0,42.0,3.0,0.0,0.0,74.2,17.8,73.5,75.6,61.7,70.9,92.6,99.6,7.6,66.5,39.76230435970493,10.245501736856484,0.7318215526326061,0.0,13.02837516100074,9.566371336013429,0.3486270485582574,0.20211813551383628,0.038726167011435934,0.0,0.6421636615811372,0.2376502002670227,0.662849872773537,0.6468885672937772,0.617,0.58981612446959,0.8741496598639455,0.9873417721518987,0.06625258799171843,0.41141521912749884,0.3435114503816793,0.444567364465689,Critical
Jammu And Kashmir,Ganderbal,297446.0,45361.0,48.168743234066014,117.0,61070.0,60.0,30.0,1.0,0.0,1.0,99.2,20.9,98.0,98.6,81.2,78.4,97.2,99.5,8.3,77.2,20.171728649906203,10.085864324953102,0.3361954774984367,0.3361954774984367,0.039334870867317,20.53145781082953,0.17686123419601096,0.1989688884705123,0.017790624180523525,0.047874235995777385,0.9889042995839112,0.2790387182910547,0.974554707379135,0.9797395079594791,0.812,0.6958981612446961,0.9523809523809526,0.9841772151898733,0.07349896480331264,0.32345534280083116,0.20737913486005077,0.5141681324890748,Underserved
Jammu And Kashmir,Jammu,1529958.0,314199.0,74.32458930245144,377991.0,69193.0,162.0,101.0,9.0,0.0,2.0,99.6,46.4,96.5,97.0,84.1,81.2,99.9,100.0,23.3,66.6,10.588525959536144,6.601488406871299,0.5882514421964524,0.1307225427103227,24.705972320808804,4.522542448877682,0.09283784260744413,0.13023086254655356,0.031128795692430773,0.01861489008194995,0.9944521497919556,0.6194926568758343,0.9554707379134861,0.9565846599131695,0.841,0.7355021216407355,0.9982993197278913,1.0,0.2287784679089027,0.75964359630457,0.34223918575063617,0.5802850191170372,Well Covered
Jammu And Kashmir,Kathua,616435.0,119583.0,63.1378815284661,141224.0,53307.0,185.0,53.0,5.0,0.0,0.0,79.6,30.5,97.1,98.5,100.0,75.4,96.1,99.7,7.0,53.6,30.011274505827863,8.597824588156092,0.8111155271845368,0.0,22.909795842221808,8.647627081525222,0.2631321856949863,0.16961358456284928,0.042922205909787736,0.0,0.7170596393897364,0.4072096128170894,0.9631043256997456,0.9782923299565849,1.0,0.6534653465346535,0.9336734693877551,0.990506329113924,0.06004140786749483,0.5730883415583194,0.5076335877862594,0.5506494910852789,Adequate
Jammu And Kashmir,Kishtwar,230696.0,45209.0,46.60072129555779,14307.0,38149.0,87.0,26.0,1.0,0.0,1.0,84.2,15.5,91.6,94.1,91.6,59.6,86.8,88.8,16.4,84.8,37.71196726427853,11.270243090474043,0.4334708880951555,0.4334708880951555,6.201667995977391,16.53648090994209,0.3306501485360243,0.22233372056732667,0.022938195720775392,0.06172625446475014,0.780859916782247,0.2069425901201602,0.8931297709923665,0.914616497829233,0.9159999999999999,0.42998585572843007,0.7755102040816326,0.6455696202531644,0.15734989648033126,0.29730620776519784,0.11068702290076327,0.45104039348149355,Critical
Jammu And Kashmir,Kulgam,424483.0,73728.0,49.25638953739019,21.0,26525.0,118.0,45.0,3.0,0.0,1.0,99.3,45.8,98.9,99.6,98.1,80.5,96.4,99.8,4.2,77.0,27.79852196672187,10.601131258495627,0.7067420838997086,0.2355806946332362,0.0049471945872979,6.24877792514659,0.24373126315489146,0.20913381690197247,0.037399024224762836,0.03354669091577284,0.9902912621359223,0.6114819759679572,0.9860050890585244,0.9942112879884226,0.981,0.7256011315417256,0.9387755102040818,0.9936708860759493,0.031055900621118012,0.3415934882936738,0.20992366412213737,0.555161399413794,Adequate
Jammu And Kashmir,Kupwara,870354.0,113929.0,50.51438839828391,1048.0,70352.0,233.0,63.0,7.0,0.0,1.0,97.4,25.0,97.1,99.0,93.2,67.7,88.0,99.3,10.4,73.5,26.770716283259457,7.238434016503629,0.804270446278181,0.1148957780397401,0.1204107753856476,8.0831477766518,0.234719691323556,0.14279620706057533,0.042559981340925646,0.01636115879285899,0.9639389736477115,0.3337783711615487,0.9631043256997456,0.9855282199710567,0.932,0.5445544554455446,0.7959183673469388,0.9778481012658227,0.09523809523809525,0.36257252007908286,0.25445292620865134,0.5096914263054743,Underserved
Jammu And Kashmir,Poonch,476835.0,90261.0,54.88774943114495,556.0,176101.0,137.0,44.0,3.0,0.0,1.0,89.5,31.1,86.0,93.8,91.2,66.7,76.8,99.7,11.1,54.1,28.731112439313385,9.227510564451016,0.6291484475762057,0.2097161491920685,0.1166021789507901,36.93122358887246,0.2519080091762466,0.1820357146602074,0.03329296297461387,0.029863579644950553,0.854368932038835,0.4152202937249666,0.8218829516539441,0.9102749638205501,0.912,0.5304101838755304,0.6054421768707483,0.990506329113924,0.10248447204968944,0.435504923254933,0.5012722646310432,0.5050978504993455,Underserved
Jammu And Kashmir,Pulwama,560440.0,86241.0,52.451288273499394,402.0,22607.0,97.0,47.0,3.0,0.0,1.0,98.6,73.5,97.8,98.1,88.8,91.6,98.0,99.1,9.9,73.2,17.307829562486617,8.386267932338876,0.5352936978088645,0.1784312326029548,0.0717293555063878,4.033794875455,0.15175120341953546,0.16544010063521516,0.02832640425380059,0.02540860752266076,0.9805825242718447,0.9813084112149532,0.9720101781170483,0.9725036179450073,0.888,0.8826025459688825,0.9659863945578231,0.971518987341772,0.09006211180124224,0.3948732520673715,0.25826972010178106,0.5819096039479292,Well Covered
Jammu And Kashmir,Rajouri,642415.0,130401.0,56.678159756543664,48157.0,232815.0,197.0,55.0,7.0,0.0,0.0,93.5,20.5,88.8,94.4,95.0,63.3,77.7,100.0,16.4,60.6,30.6655355183176,8.561443926433848,1.0896383179097624,0.0,7.496244639368632,36.24059214059447,0.26886860086116027,0.16889588505872372,0.057660935687989856,0.0,0.9098474341192788,0.2736982643524699,0.8575063613231553,0.9189580318379162,0.9500000000000001,0.4823196605374823,0.620748299319728,1.0,0.15734989648033126,0.4653627206608701,0.4185750636132315,0.5033194102568225,Underserved
